"move.count","my.x","my.y","next.x","next.y","visits","utility"
34,"6","3","4","2",10,0.8
34,"6","3","4","4",9,0.777777777777778
34,"6","3","5","1",50,0.48
34,"6","3","5","5",72,0.472222222222222
34,"6","4","4","3",9,0.777777777777778
34,"6","4","4","5",35,0.771428571428571
34,"6","4","5","2",35,0.457142857142857
34,"6","4","5","6",70,0.4
34,"6","5","4","4",14,0.642857142857143
34,"6","5","4","6",63,0.476190476190476
34,"6","5","5","3",34,0.529411764705882
34,"6","6","4","5",26,0.769230769230769
34,"6","6","5","4",32,0.59375
35,"0","0","1","2",28,0.642857142857143
35,"0","0","2","1",14,0.785714285714286
35,"0","1","1","3",30,0.433333333333333
35,"0","1","2","0",40,0.575
35,"0","1","2","2",8,1
35,"0","2","1","0",59,0.525423728813559
35,"0","2","1","4",9,0.444444444444444
35,"0","2","2","1",20,0.7
35,"0","2","2","3",12,0.916666666666667
35,"0","3","1","1",62,0.564516129032258
35,"0","3","1","5",46,0.543478260869565
35,"0","3","2","2",11,0.545454545454545
35,"0","3","2","4",9,0.888888888888889
35,"0","4","1","2",32,0.53125
35,"0","4","1","6",83,0.44578313253012
35,"0","4","2","3",10,0.7
35,"0","4","2","5",24,0.583333333333333
35,"0","5","1","3",26,0.615384615384615
35,"0","5","2","4",18,0.888888888888889
35,"0","5","2","6",35,0.514285714285714
35,"0","6","1","4",23,0.652173913043478
35,"0","6","2","5",21,0.380952380952381
35,"1","0","0","2",50,0.62
35,"1","0","2","2",19,0.631578947368421
35,"1","0","3","1",18,0.611111111111111
35,"1","1","0","3",48,0.541666666666667
35,"1","1","2","3",8,0.75
35,"1","1","3","0",49,0.428571428571429
35,"1","1","3","2",7,0.428571428571429
35,"1","2","0","0",41,0.463414634146341
35,"1","2","0","4",36,0.638888888888889
35,"1","2","2","0",36,0.666666666666667
35,"1","2","2","4",4,0.75
35,"1","2","3","1",12,0.666666666666667
35,"1","2","3","3",7,0.857142857142857
35,"1","3","0","1",45,0.533333333333333
35,"1","3","0","5",38,0.552631578947368
35,"1","3","2","1",15,0.6
35,"1","3","2","5",24,0.666666666666667
35,"1","3","3","2",7,0.857142857142857
35,"1","3","3","4",5,1
35,"1","4","0","2",26,0.576923076923077
35,"1","4","0","6",47,0.468085106382979
35,"1","4","2","6",31,0.548387096774194
35,"1","4","3","3",8,0.75
35,"1","4","3","5",14,0.642857142857143
35,"1","5","0","3",40,0.625
35,"1","5","2","3",9,0.777777777777778
35,"1","5","3","4",6,0.666666666666667
35,"1","5","3","6",45,0.6
35,"1","6","0","4",42,0.476190476190476
35,"1","6","2","4",8,0.5
35,"1","6","3","5",26,0.538461538461538
35,"2","0","0","1",72,0.541666666666667
35,"2","0","1","2",24,0.833333333333333
35,"2","0","3","2",5,0.8
35,"2","0","4","1",33,0.757575757575758
35,"2","1","0","0",50,0.62
35,"2","1","0","2",40,0.6
35,"2","1","1","3",7,0.714285714285714
35,"2","1","3","3",9,0.555555555555556
35,"2","1","4","0",36,0.666666666666667
35,"2","1","4","2",5,1
35,"2","2","0","1",21,0.666666666666667
35,"2","2","0","3",10,0.4
35,"2","2","1","0",18,0.388888888888889
35,"2","2","1","4",4,0.75
35,"2","2","3","0",15,0.666666666666667
35,"2","2","3","4",1,0
35,"2","2","4","1",4,0.5
35,"2","2","4","3",4,0.75
35,"2","3","0","2",13,0.769230769230769
35,"2","3","0","4",12,0.75
35,"2","3","1","1",17,0.647058823529412
35,"2","3","1","5",10,0.5
35,"2","3","3","1",8,0.75
35,"2","3","3","5",8,0.75
35,"2","3","4","2",3,0.666666666666667
35,"2","3","4","4",2,1
35,"2","4","0","3",13,0.769230769230769
35,"2","4","0","5",19,0.578947368421053
35,"2","4","1","2",9,0.888888888888889
35,"2","4","1","6",17,0.411764705882353
35,"2","4","3","6",9,0.555555555555556
35,"2","4","4","5",8,0.875
35,"2","5","0","4",35,0.485714285714286
35,"2","5","0","6",43,0.395348837209302
35,"2","5","1","3",7,0.714285714285714
35,"2","5","3","3",4,0.75
35,"2","5","4","4",7,0.571428571428571
35,"2","5","4","6",20,0.65
35,"2","6","0","5",80,0.3625
35,"2","6","1","4",21,0.80952380952381
35,"2","6","3","4",8,0.75
35,"2","6","4","5",34,0.529411764705882
35,"3","0","1","1",57,0.543859649122807
35,"3","0","2","2",9,0.777777777777778
35,"3","0","4","2",14,0.714285714285714
35,"3","0","5","1",51,0.490196078431373
35,"3","1","1","0",31,0.419354838709677
35,"3","1","1","2",12,0.583333333333333
35,"3","1","2","3",7,1
35,"3","1","4","3",8,0.625
35,"3","1","5","0",57,0.614035087719298
35,"3","1","5","2",12,0.75
35,"3","2","1","1",14,0.428571428571429
35,"3","2","1","3",7,0.571428571428571
35,"3","2","2","0",13,0.769230769230769
35,"3","2","2","4",3,1
35,"3","2","4","0",12,0.666666666666667
35,"3","2","5","1",15,0.666666666666667
35,"3","2","5","3",5,0.8
35,"3","3","1","2",8,0.75
35,"3","3","1","4",10,0.4
35,"3","3","2","1",5,0.8
35,"3","3","2","5",10,0.9
35,"3","3","4","1",9,0.777777777777778
35,"3","3","4","5",17,0.823529411764706
35,"3","3","5","2",8,1
35,"3","3","5","4",6,0.666666666666667
35,"3","4","1","3",6,0.666666666666667
35,"3","4","1","5",14,0.714285714285714
35,"3","4","2","2",1,0
35,"3","4","2","6",20,0.45
35,"3","4","4","2",2,0.5
35,"3","4","4","6",13,0.692307692307692
35,"3","4","5","3",4,0
35,"3","4","5","5",15,0.866666666666667
35,"3","5","1","4",9,0.666666666666667
35,"3","5","1","6",35,0.514285714285714
35,"3","5","4","3",3,0.333333333333333
35,"3","5","5","4",18,0.611111111111111
35,"3","5","5","6",44,0.522727272727273
35,"3","6","1","5",45,0.444444444444444
35,"3","6","2","4",8,0.625
35,"3","6","4","4",8,0.875
35,"3","6","5","5",50,0.4
35,"4","0","2","1",26,0.769230769230769
35,"4","0","3","2",13,0.538461538461538
35,"4","0","5","2",21,0.666666666666667
35,"4","0","6","1",67,0.417910447761194
35,"4","1","2","0",30,0.633333333333333
35,"4","1","2","2",1,1
35,"4","1","3","3",5,0.6
35,"4","1","5","3",10,0.9
35,"4","1","6","0",34,0.470588235294118
35,"4","1","6","2",31,0.516129032258065
35,"4","2","2","1",10,0.6
35,"4","2","3","0",11,0.636363636363636
35,"4","2","3","4",2,1
35,"4","2","5","0",19,0.473684210526316
35,"4","2","5","4",5,0.8
35,"4","2","6","1",19,0.631578947368421
35,"4","2","6","3",16,0.5625
35,"4","3","2","2",2,0.5
35,"4","3","2","4",3,0.333333333333333
35,"4","3","3","1",6,0.666666666666667
35,"4","3","3","5",6,1
35,"4","3","5","1",12,0.833333333333333
35,"4","3","5","5",20,0.8
35,"4","3","6","2",18,0.611111111111111
35,"4","3","6","4",13,0.769230769230769
35,"4","4","2","3",2,1
35,"4","4","2","5",3,0.666666666666667
35,"4","4","3","2",3,0.666666666666667
35,"4","4","3","6",13,0.461538461538462
35,"4","4","5","2",6,1
35,"4","4","5","6",17,0.529411764705882
35,"4","4","6","3",11,0.636363636363636
35,"4","4","6","5",31,0.580645161290323
35,"4","5","2","4",3,1
35,"4","5","2","6",24,0.625
35,"4","5","3","3",3,1
35,"4","5","5","3",5,0.8
35,"4","5","6","4",27,0.666666666666667
35,"4","5","6","6",50,0.34
35,"4","6","2","5",29,0.620689655172414
35,"4","6","3","4",6,0.333333333333333
35,"4","6","5","4",20,0.6
35,"4","6","6","5",77,0.506493506493506
35,"5","0","3","1",23,0.695652173913043
35,"5","0","4","2",7,0.571428571428571
35,"5","0","6","2",40,0.325
35,"5","1","3","0",53,0.358490566037736
35,"5","1","3","2",9,0.333333333333333
35,"5","1","4","3",4,0.5
35,"5","1","6","3",49,0.469387755102041
35,"5","2","3","1",8,0.5
35,"5","2","3","3",4,0.75
35,"5","2","4","0",27,0.555555555555556
35,"5","2","4","4",5,0.8
35,"5","2","6","0",53,0.433962264150943
35,"5","2","6","4",27,0.592592592592593
35,"5","3","3","2",4,0.5
35,"5","3","3","4",5,1
35,"5","3","4","1",5,0.6
35,"5","3","4","5",16,0.6875
35,"5","3","6","1",41,0.439024390243902
35,"5","3","6","5",44,0.5
35,"5","4","3","3",7,0.714285714285714
35,"5","4","3","5",3,1
35,"5","4","4","2",4,1
35,"5","4","4","6",40,0.675
35,"5","4","6","2",41,0.634146341463415
35,"5","4","6","6",51,0.490196078431373
35,"5","5","3","4",9,0.444444444444444
35,"5","5","3","6",53,0.641509433962264
35,"5","5","4","3",6,0.666666666666667
35,"5","5","6","3",62,0.467741935483871
35,"5","6","3","5",22,0.772727272727273
35,"5","6","4","4",18,0.611111111111111
35,"5","6","6","4",56,0.482142857142857
35,"6","0","4","1",22,0.772727272727273
35,"6","0","5","2",23,0.652173913043478
35,"6","1","4","0",51,0.235294117647059
35,"6","1","4","2",7,0.857142857142857
35,"6","1","5","3",28,0.607142857142857
35,"6","2","4","1",19,0.578947368421053
35,"6","2","4","3",7,0.714285714285714
35,"6","2","5","0",71,0.422535211267606
35,"6","2","5","4",28,0.464285714285714
35,"6","3","4","2",9,0.888888888888889
35,"6","3","4","4",8,0.75
35,"6","3","5","1",54,0.518518518518518
35,"6","3","5","5",36,0.555555555555556
35,"6","4","4","3",3,0.666666666666667
35,"6","4","4","5",23,0.826086956521739
35,"6","4","5","2",27,0.555555555555556
35,"6","4","5","6",73,0.383561643835616
35,"6","5","4","4",8,0.75
35,"6","5","4","6",51,0.549019607843137
35,"6","5","5","3",30,0.7
35,"6","6","4","5",16,0.5
35,"6","6","5","4",19,0.736842105263158
36,"0","0","1","2",12,0.666666666666667
36,"0","0","2","1",9,0.666666666666667
36,"0","1","1","3",16,0.875
36,"0","1","2","0",41,0.439024390243902
36,"0","1","2","2",8,0.75
36,"0","2","1","0",54,0.333333333333333
36,"0","2","1","4",19,0.684210526315789
36,"0","2","2","1",14,0.785714285714286
36,"0","2","2","3",2,0.5
36,"0","3","1","1",35,0.6
36,"0","3","1","5",50,0.5
36,"0","3","2","2",8,0.5
36,"0","3","2","4",5,0.6
36,"0","4","1","2",16,0.6875
36,"0","4","1","6",33,0.454545454545455
36,"0","4","2","3",1,1
36,"0","4","2","5",9,0.888888888888889
36,"0","5","1","3",17,0.705882352941177
36,"0","5","2","4",8,0.75
36,"0","5","2","6",39,0.487179487179487
36,"0","6","1","4",7,0.285714285714286
36,"0","6","2","5",6,1
36,"1","0","0","2",38,0.421052631578947
36,"1","0","2","2",7,0.714285714285714
36,"1","0","3","1",21,0.761904761904762
36,"1","1","0","3",45,0.622222222222222
36,"1","1","2","3",6,0.666666666666667
36,"1","1","3","0",39,0.564102564102564
36,"1","1","3","2",9,0.666666666666667
36,"1","2","0","0",51,0.627450980392157
36,"1","2","0","4",21,0.476190476190476
36,"1","2","2","0",23,0.869565217391304
36,"1","2","2","4",3,1
36,"1","2","3","1",10,0.8
36,"1","2","3","3",2,0.5
36,"1","3","0","1",25,0.4
36,"1","3","0","5",28,0.428571428571429
36,"1","3","2","1",9,0.888888888888889
36,"1","3","2","5",13,0.692307692307692
36,"1","3","3","2",3,0.666666666666667
36,"1","3","3","4",1,1
36,"1","4","0","2",39,0.666666666666667
36,"1","4","0","6",31,0.516129032258065
36,"1","4","2","2",3,1
36,"1","4","2","6",31,0.741935483870968
36,"1","4","3","3",1,1
36,"1","4","3","5",5,0.4
36,"1","5","0","3",31,0.67741935483871
36,"1","5","2","3",6,0.5
36,"1","5","3","4",4,0
36,"1","5","3","6",32,0.53125
36,"1","6","0","4",39,0.435897435897436
36,"1","6","2","4",9,0.777777777777778
36,"1","6","3","5",16,0.5625
36,"2","0","0","1",54,0.425925925925926
36,"2","0","1","2",16,0.6875
36,"2","0","3","2",7,1
36,"2","0","4","1",14,0.642857142857143
36,"2","1","0","0",38,0.447368421052632
36,"2","1","0","2",35,0.8
36,"2","1","1","3",6,0.833333333333333
36,"2","1","3","3",3,0.666666666666667
36,"2","1","4","0",31,0.612903225806452
36,"2","1","4","2",3,0.666666666666667
36,"2","2","0","1",11,0.818181818181818
36,"2","2","0","3",7,0.857142857142857
36,"2","2","1","0",20,0.45
36,"2","2","1","4",2,1
36,"2","2","3","0",10,0.7
36,"2","2","3","4",2,1
36,"2","2","4","1",7,0.714285714285714
36,"2","2","4","3",4,0.5
36,"2","3","0","2",12,0.5
36,"2","3","0","4",12,0.583333333333333
36,"2","3","1","1",12,0.583333333333333
36,"2","3","1","5",9,0.666666666666667
36,"2","3","3","1",8,0.875
36,"2","3","3","5",3,0.666666666666667
36,"2","3","4","2",3,0.666666666666667
36,"2","3","4","4",2,1
36,"2","4","0","3",2,0.5
36,"2","4","0","5",10,0.5
36,"2","4","1","2",2,0.5
36,"2","4","1","6",19,0.578947368421053
36,"2","4","3","2",1,0
36,"2","4","3","6",9,0.777777777777778
36,"2","4","4","3",1,0
36,"2","4","4","5",4,0.5
36,"2","5","0","4",34,0.617647058823529
36,"2","5","0","6",48,0.375
36,"2","5","1","3",7,0.714285714285714
36,"2","5","3","3",4,0.5
36,"2","5","4","4",1,1
36,"2","5","4","6",18,0.666666666666667
36,"2","6","0","5",55,0.4
36,"2","6","1","4",8,0.875
36,"2","6","3","4",6,0.666666666666667
36,"2","6","4","5",16,0.5625
36,"3","0","1","1",35,0.542857142857143
36,"3","0","2","2",5,0.8
36,"3","0","4","2",3,0.333333333333333
36,"3","0","5","1",45,0.577777777777778
36,"3","1","1","0",23,0.478260869565217
36,"3","1","1","2",6,1
36,"3","1","2","3",3,1
36,"3","1","4","3",2,1
36,"3","1","5","0",24,0.625
36,"3","1","5","2",10,0.6
36,"3","2","1","1",12,0.5
36,"3","2","1","3",4,1
36,"3","2","2","0",9,0.777777777777778
36,"3","2","2","4",1,1
36,"3","2","4","0",8,0.375
36,"3","2","4","4",1,1
36,"3","2","5","1",11,0.545454545454545
36,"3","2","5","3",3,0.333333333333333
36,"3","3","1","2",3,0.666666666666667
36,"3","3","1","4",9,0.666666666666667
36,"3","3","2","1",8,1
36,"3","3","2","5",11,0.909090909090909
36,"3","3","4","1",6,1
36,"3","3","4","5",6,0.5
36,"3","3","5","2",4,0.75
36,"3","3","5","4",5,0.6
36,"3","4","1","3",6,1
36,"3","4","1","5",16,0.625
36,"3","4","2","6",9,0.555555555555556
36,"3","4","4","2",3,1
36,"3","4","4","6",11,0.636363636363636
36,"3","4","5","3",3,0.666666666666667
36,"3","4","5","5",18,0.5
36,"3","5","1","4",12,0.75
36,"3","5","1","6",21,0.571428571428571
36,"3","5","2","3",1,1
36,"3","5","4","3",2,1
36,"3","5","5","4",8,0.625
36,"3","5","5","6",27,0.518518518518518
36,"3","6","1","5",49,0.448979591836735
36,"3","6","2","4",10,0.8
36,"3","6","4","4",8,0.625
36,"3","6","5","5",42,0.666666666666667
36,"4","0","2","1",10,0.7
36,"4","0","3","2",4,0.75
36,"4","0","5","2",13,0.769230769230769
36,"4","0","6","1",44,0.636363636363636
36,"4","1","2","0",24,0.791666666666667
36,"4","1","2","2",1,1
36,"4","1","3","3",2,1
36,"4","1","5","3",3,0.666666666666667
36,"4","1","6","0",39,0.358974358974359
36,"4","1","6","2",29,0.655172413793103
36,"4","2","2","1",2,1
36,"4","2","2","3",2,1
36,"4","2","3","0",8,0.5
36,"4","2","3","4",2,1
36,"4","2","5","0",12,0.833333333333333
36,"4","2","5","4",6,0.666666666666667
36,"4","2","6","1",9,0.666666666666667
36,"4","2","6","3",6,0.666666666666667
36,"4","3","2","2",3,0.666666666666667
36,"4","3","2","4",4,0.75
36,"4","3","3","1",3,0.333333333333333
36,"4","3","3","5",1,1
36,"4","3","5","1",13,0.538461538461538
36,"4","3","5","5",14,0.642857142857143
36,"4","3","6","2",7,0.714285714285714
36,"4","3","6","4",9,0.777777777777778
36,"4","4","2","3",2,0.5
36,"4","4","2","5",3,0.666666666666667
36,"4","4","3","6",10,0.5
36,"4","4","5","6",20,0.65
36,"4","4","6","3",5,0.6
36,"4","4","6","5",10,0.7
36,"4","5","2","4",4,1
36,"4","5","2","6",24,0.666666666666667
36,"4","5","3","3",4,1
36,"4","5","5","3",7,0.428571428571429
36,"4","5","6","4",28,0.607142857142857
36,"4","5","6","6",45,0.6
36,"4","6","2","5",19,0.631578947368421
36,"4","6","3","4",4,0.75
36,"4","6","5","4",19,0.631578947368421
36,"4","6","6","5",46,0.434782608695652
36,"5","0","3","1",29,0.655172413793103
36,"5","0","4","2",7,0.857142857142857
36,"5","0","6","2",33,0.515151515151515
36,"5","1","3","0",46,0.630434782608696
36,"5","1","3","2",5,1
36,"5","1","4","3",6,0.666666666666667
36,"5","1","6","3",23,0.608695652173913
36,"5","2","3","1",9,0.888888888888889
36,"5","2","3","3",4,1
36,"5","2","4","0",21,0.571428571428571
36,"5","2","4","4",3,1
36,"5","2","6","0",39,0.564102564102564
36,"5","2","6","4",16,0.75
36,"5","3","3","2",2,1
36,"5","3","3","4",1,1
36,"5","3","4","1",5,0.6
36,"5","3","4","5",13,0.461538461538462
36,"5","3","6","1",37,0.486486486486487
36,"5","3","6","5",30,0.5
36,"5","4","3","3",3,1
36,"5","4","3","5",7,0.714285714285714
36,"5","4","4","2",4,0.75
36,"5","4","4","6",20,0.75
36,"5","4","6","2",20,0.7
36,"5","4","6","6",35,0.485714285714286
36,"5","5","3","4",7,0.714285714285714
36,"5","5","3","6",42,0.404761904761905
36,"5","5","4","3",3,0.666666666666667
36,"5","5","6","3",30,0.433333333333333
36,"5","6","3","5",17,0.705882352941177
36,"5","6","4","4",9,0.555555555555556
36,"5","6","6","4",36,0.527777777777778
36,"6","0","4","1",14,0.714285714285714
36,"6","0","5","2",14,0.642857142857143
36,"6","1","4","0",28,0.5
36,"6","1","4","2",21,0.666666666666667
36,"6","1","5","3",31,0.612903225806452
36,"6","2","4","1",15,0.6
36,"6","2","4","3",6,0.833333333333333
36,"6","2","5","0",46,0.543478260869565
36,"6","2","5","4",19,0.631578947368421
36,"6","3","4","2",3,0.666666666666667
36,"6","3","4","4",6,0.666666666666667
36,"6","3","5","1",43,0.581395348837209
36,"6","3","5","5",35,0.457142857142857
36,"6","4","4","3",8,0.375
36,"6","4","4","5",13,0.923076923076923
36,"6","4","5","2",19,0.631578947368421
36,"6","4","5","6",57,0.43859649122807
36,"6","5","4","4",6,1
36,"6","5","4","6",51,0.411764705882353
36,"6","5","5","3",22,0.545454545454545
36,"6","6","4","5",12,0.583333333333333
36,"6","6","5","4",19,0.631578947368421
37,"0","0","1","2",14,0.714285714285714
37,"0","0","2","1",11,0.727272727272727
37,"0","1","1","3",16,0.75
37,"0","1","2","0",31,0.451612903225806
37,"0","1","2","2",7,0.714285714285714
37,"0","2","1","0",49,0.591836734693878
37,"0","2","1","4",20,0.8
37,"0","2","2","1",13,0.769230769230769
37,"0","2","2","3",4,0.75
37,"0","3","1","1",23,0.695652173913043
37,"0","3","1","5",25,0.48
37,"0","3","2","2",4,0.75
37,"0","3","2","4",3,1
37,"0","4","1","2",12,0.583333333333333
37,"0","4","1","6",41,0.51219512195122
37,"0","4","2","3",2,0.5
37,"0","4","2","5",12,0.75
37,"0","5","1","3",9,0.777777777777778
37,"0","5","2","4",7,0.571428571428571
37,"0","5","2","6",16,0.5625
37,"0","6","1","4",8,0.875
37,"0","6","2","5",5,0.6
37,"1","0","0","2",14,0.571428571428571
37,"1","0","2","2",6,0.833333333333333
37,"1","0","3","1",11,0.727272727272727
37,"1","1","0","3",27,0.592592592592593
37,"1","1","2","3",5,0.6
37,"1","1","3","0",36,0.527777777777778
37,"1","1","3","2",6,1
37,"1","2","0","0",31,0.451612903225806
37,"1","2","0","4",19,0.736842105263158
37,"1","2","2","0",19,0.684210526315789
37,"1","2","2","4",2,0
37,"1","2","3","1",5,1
37,"1","2","3","3",2,0.5
37,"1","3","0","1",16,0.5625
37,"1","3","0","5",23,0.347826086956522
37,"1","3","2","1",6,0.833333333333333
37,"1","3","2","5",3,1
37,"1","3","3","4",3,0.333333333333333
37,"1","4","0","2",20,0.7
37,"1","4","0","6",18,0.333333333333333
37,"1","4","2","2",1,0
37,"1","4","2","6",5,0.8
37,"1","4","3","3",4,0.75
37,"1","4","3","5",4,0.75
37,"1","5","0","3",26,0.461538461538462
37,"1","5","2","3",2,1
37,"1","5","3","4",7,0.428571428571429
37,"1","5","3","6",24,0.583333333333333
37,"1","6","0","4",22,0.590909090909091
37,"1","6","2","4",2,0.5
37,"1","6","3","5",16,0.5625
37,"2","0","0","1",37,0.594594594594595
37,"2","0","1","2",11,0.909090909090909
37,"2","0","3","2",2,1
37,"2","0","4","1",17,0.705882352941177
37,"2","1","0","0",25,0.4
37,"2","1","0","2",17,0.705882352941177
37,"2","1","1","3",3,1
37,"2","1","3","3",1,1
37,"2","1","4","0",15,0.666666666666667
37,"2","2","0","1",14,0.571428571428571
37,"2","2","0","3",7,0.714285714285714
37,"2","2","1","0",7,0.285714285714286
37,"2","2","1","4",7,0.857142857142857
37,"2","2","3","0",1,1
37,"2","3","0","2",6,0.833333333333333
37,"2","3","0","4",4,0.75
37,"2","3","1","1",6,0.833333333333333
37,"2","3","1","5",8,0.75
37,"2","3","3","5",3,0.666666666666667
37,"2","3","4","4",1,1
37,"2","4","0","3",5,0.2
37,"2","4","0","5",8,0.625
37,"2","4","1","2",2,0.5
37,"2","4","1","6",15,0.933333333333333
37,"2","4","3","2",2,1
37,"2","4","3","6",5,1
37,"2","4","4","3",1,0
37,"2","4","4","5",6,1
37,"2","5","0","4",12,0.5
37,"2","5","0","6",46,0.521739130434783
37,"2","5","1","3",3,0.333333333333333
37,"2","5","3","3",4,1
37,"2","5","4","4",3,0.666666666666667
37,"2","5","4","6",16,0.4375
37,"2","6","0","5",40,0.4
37,"2","6","1","4",12,0.583333333333333
37,"2","6","3","4",3,1
37,"2","6","4","5",6,0.666666666666667
37,"3","0","1","1",31,0.580645161290323
37,"3","0","2","2",4,0.25
37,"3","0","4","2",3,0.666666666666667
37,"3","0","5","1",21,0.476190476190476
37,"3","1","1","0",14,0.5
37,"3","1","1","2",2,1
37,"3","1","2","3",2,0.5
37,"3","1","4","3",3,1
37,"3","1","5","0",23,0.521739130434783
37,"3","1","5","2",5,1
37,"3","2","1","1",4,0.75
37,"3","2","1","3",1,0
37,"3","2","2","0",7,0.571428571428571
37,"3","2","4","0",9,0.888888888888889
37,"3","2","4","4",2,0.5
37,"3","2","5","1",4,0.5
37,"3","2","5","3",4,0.5
37,"3","3","1","2",3,1
37,"3","3","1","4",1,1
37,"3","3","2","1",7,0.571428571428571
37,"3","3","2","5",1,0
37,"3","3","4","1",5,1
37,"3","3","4","5",5,1
37,"3","3","5","2",5,0.8
37,"3","3","5","4",5,0.8
37,"3","4","1","3",2,1
37,"3","4","1","5",4,0.75
37,"3","4","2","2",1,1
37,"3","4","2","6",5,0.8
37,"3","4","4","2",2,0.5
37,"3","4","4","6",5,0.6
37,"3","4","5","3",3,0.666666666666667
37,"3","4","5","5",4,0.75
37,"3","5","1","4",5,1
37,"3","5","1","6",20,0.65
37,"3","5","2","3",2,1
37,"3","5","4","3",3,1
37,"3","5","5","4",8,0.625
37,"3","5","5","6",22,0.590909090909091
37,"3","6","1","5",22,0.727272727272727
37,"3","6","2","4",4,0.75
37,"3","6","4","4",4,1
37,"3","6","5","5",18,0.722222222222222
37,"4","0","2","1",6,0.5
37,"4","0","3","2",5,0.8
37,"4","0","5","2",8,0.375
37,"4","0","6","1",37,0.513513513513513
37,"4","1","2","0",10,0.7
37,"4","1","2","2",2,1
37,"4","1","3","3",3,1
37,"4","1","5","3",2,1
37,"4","1","6","0",29,0.482758620689655
37,"4","1","6","2",18,0.666666666666667
37,"4","2","2","1",1,1
37,"4","2","3","0",7,1
37,"4","2","3","4",2,1
37,"4","2","5","0",8,0.875
37,"4","2","5","4",5,0.6
37,"4","2","6","1",10,0.5
37,"4","2","6","3",3,0.666666666666667
37,"4","3","2","4",2,0.5
37,"4","3","3","1",1,1
37,"4","3","5","1",8,0.5
37,"4","3","5","5",3,0.666666666666667
37,"4","3","6","2",7,0.714285714285714
37,"4","3","6","4",4,0.75
37,"4","4","2","3",1,1
37,"4","4","2","5",4,0.75
37,"4","4","3","6",5,0.6
37,"4","4","5","2",2,1
37,"4","4","5","6",3,0.333333333333333
37,"4","4","6","3",6,0.833333333333333
37,"4","4","6","5",14,0.642857142857143
37,"4","5","2","4",1,1
37,"4","5","2","6",13,0.615384615384615
37,"4","5","3","3",2,0.5
37,"4","5","5","3",1,0
37,"4","5","6","4",16,0.5625
37,"4","5","6","6",48,0.604166666666667
37,"4","6","2","5",10,0.9
37,"4","6","3","4",5,0.8
37,"4","6","5","4",8,1
37,"4","6","6","5",34,0.529411764705882
37,"5","0","3","1",11,0.636363636363636
37,"5","0","4","2",9,0.666666666666667
37,"5","0","6","2",26,0.653846153846154
37,"5","1","3","0",33,0.545454545454545
37,"5","1","3","2",2,0
37,"5","1","4","3",4,0.75
37,"5","1","6","3",22,0.454545454545455
37,"5","2","3","1",3,1
37,"5","2","3","3",3,1
37,"5","2","4","0",13,0.846153846153846
37,"5","2","4","4",1,1
37,"5","2","6","0",39,0.461538461538462
37,"5","2","6","4",13,0.846153846153846
37,"5","3","3","2",3,0.666666666666667
37,"5","3","4","1",2,0
37,"5","3","4","5",5,1
37,"5","3","6","1",22,0.681818181818182
37,"5","3","6","5",21,0.523809523809524
37,"5","4","3","3",5,0.4
37,"5","4","3","5",5,0.8
37,"5","4","4","2",1,1
37,"5","4","4","6",10,0.5
37,"5","4","6","2",12,0.833333333333333
37,"5","4","6","6",31,0.32258064516129
37,"5","5","3","4",3,1
37,"5","5","3","6",23,0.521739130434783
37,"5","5","4","3",3,1
37,"5","5","6","3",32,0.5
37,"5","6","3","5",11,0.636363636363636
37,"5","6","4","4",7,0.571428571428571
37,"5","6","6","4",25,0.44
37,"6","0","4","1",8,0.625
37,"6","0","5","2",9,0.666666666666667
37,"6","1","4","0",31,0.451612903225806
37,"6","1","4","2",5,0.8
37,"6","1","5","3",14,0.642857142857143
37,"6","2","4","1",11,0.636363636363636
37,"6","2","4","3",2,0.5
37,"6","2","5","0",47,0.425531914893617
37,"6","2","5","4",10,0.4
37,"6","3","4","2",4,0.5
37,"6","3","4","4",4,0.75
37,"6","3","5","1",29,0.482758620689655
37,"6","3","5","5",26,0.615384615384615
37,"6","4","4","3",2,1
37,"6","4","4","5",21,0.714285714285714
37,"6","4","5","2",11,0.727272727272727
37,"6","4","5","6",28,0.392857142857143
37,"6","5","4","4",3,1
37,"6","5","4","6",24,0.541666666666667
37,"6","5","5","3",23,0.782608695652174
37,"6","6","4","5",9,0.555555555555556
37,"6","6","5","4",7,0.428571428571429
38,"0","0","1","2",2,1
38,"0","0","2","1",10,0.9
38,"0","1","1","3",6,0.833333333333333
38,"0","1","2","0",12,0.5
38,"0","1","2","2",2,0.5
38,"0","2","1","0",43,0.558139534883721
38,"0","2","1","4",10,0.8
38,"0","2","2","1",7,0.857142857142857
38,"0","2","2","3",2,1
38,"0","3","1","1",17,0.764705882352941
38,"0","3","1","5",15,0.533333333333333
38,"0","3","2","2",5,0.6
38,"0","3","2","4",1,1
38,"0","4","1","2",11,0.545454545454545
38,"0","4","1","6",36,0.388888888888889
38,"0","4","2","3",4,0.75
38,"0","4","2","5",9,0.777777777777778
38,"0","5","1","3",10,0.7
38,"0","5","2","4",6,0.833333333333333
38,"0","5","2","6",13,0.384615384615385
38,"0","6","1","4",15,0.466666666666667
38,"0","6","2","5",3,1
38,"1","0","0","2",14,0.5
38,"1","0","2","2",4,0.5
38,"1","0","3","1",11,0.272727272727273
38,"1","1","0","3",16,0.5
38,"1","1","2","3",3,0.666666666666667
38,"1","1","3","0",18,0.611111111111111
38,"1","1","3","2",3,0.666666666666667
